RID,CuisineID
5795,91
5796,0
5797,1
5798,2
5799,3
5800,4
5801,5
5802,6
5803,7
5804,8
5805,9
5806,10
5807,11
5808,12
5809,13
5810,14
5811,15
5812,16
5813,17
5814,18
5815,19
5816,20
5817,21
5818,22
5819,23
5820,24
5821,25
5822,26
5823,27
5824,28
5825,29
5826,30
5827,31
5828,32
5829,33
5830,34
5831,35
5832,36
5833,37
5834,38
5835,39
5836,40
5837,41
5838,42
5839,43
5840,44
5841,45
5842,46
5843,47
5844,48
5845,49
5846,50
5847,51
5848,52
5849,53
5850,54
5851,55
5852,56
5853,57
5854,58
5855,59
5856,60
5857,61
5858,62
5859,63
5860,64
5861,65
5862,66
5863,67
5864,68
5865,69
5866,70
5867,71
5868,72
5869,73
5870,74
5871,75
5872,76
5873,77
5874,78
5875,79
5876,80
5877,81
5878,82
5879,83
5880,84
5881,85
5882,86
5883,87
5884,88
5885,89
5886,90
5887,91
5888,0
5889,1
5890,2
5891,3
5892,4
5893,5
5894,6
5895,7
5896,8
5897,9
5898,10
5899,11
5900,12
5901,13
5902,14
5903,15
5904,16
5905,17
5906,18
5907,19
5908,20
5909,21
5910,22
5911,23
5912,24
5913,25
5914,26
5915,27
5916,28
5917,29
5918,30
5919,31
5920,32
5921,33
5922,34
5923,35
5924,36
5925,37
5926,38
5927,39
5928,40
5929,41
5930,42
5931,43
5932,44
5933,45
5934,46
5935,47
5936,48
5937,49
5938,50
5939,51
5940,52
5941,53
5942,54
5943,55
5944,56
5945,57
5946,58
5947,59
5948,60
5949,61
5950,62
5951,63
5952,64
5953,65
5954,66
5955,67
5956,68
5957,69
5958,70
5959,71
5960,72
5961,73
5962,74
5963,75
5964,76
5965,77
5966,78
5967,79
5968,80
5969,81
5970,82
5971,83
5972,84
5973,85
5974,86
5975,87
5976,88
5977,89
5978,90
5979,91
5980,0
5981,1
5982,2
5983,3
5984,4
5985,5
5986,6
5987,7
5988,8
5989,9
5990,10
5991,11
5992,12
5993,13
5994,14
5995,15
5996,16
5997,17
5998,18
5999,19
6000,20
6001,21
6002,22
6003,23
6004,24
6005,25
6006,26
6007,27
6008,28
6009,29
6010,30
6011,31
6012,32
6013,33
6014,34
6015,35
6016,36
6017,37
6018,38
6019,39
6020,40
6021,41
6022,42
6023,43
6024,44
6025,45
6026,46
6027,47
6028,48
6029,49
6030,50
6031,51
6032,52
6033,53
6034,54
6035,55
6036,56
6037,57
6038,58
6039,59
6040,60
6041,61
6042,62
6043,63
6044,64
6045,65
6046,66
6047,67
6048,68
6049,69
6050,70
6051,71
6052,72
6053,73
6054,74
6055,75
6056,76
6057,77
6058,78
6059,79
6060,80
6061,81
6062,82
6063,83
6064,84
6065,85
6066,86
6067,87
6068,88
6069,89
6070,90
6071,91
6072,0
6073,1
6074,2
6075,3
6076,4
6077,5
6078,6
6079,7
6080,8
6081,9
6082,10
6083,11
6084,12
6085,13
6086,14
6087,15
6088,16
6089,17
6090,18
6091,19
6092,20
6093,21
6094,22
6095,23
6096,24
6097,25
6098,26
6099,27
6100,28
6101,29
6102,30
6103,31
6104,32
6105,33
6106,34
6107,35
6108,36
6109,37
6110,38
6111,39
6112,40
6113,41
6114,42
6115,43
6116,44
6117,45
6118,46
6119,47
6120,48
6121,49
6122,50
6123,51
6124,52
6125,53
6126,54
6127,55
6128,56
6129,57
6130,58
6131,59
6132,60
6133,61
6134,62
6135,63
6136,64
6137,65
6138,66
6139,67
6140,68
6141,69
6142,70
6143,71
6144,72
6145,73
6146,74
6147,75
6148,76
6149,77
6150,78
6151,79
6152,80
6153,81
6154,82
6155,83
6156,84
6157,85
6158,86
6159,87
6160,88
6161,89
6162,90
6163,91
6164,0
6165,1
6166,2
6167,3
6168,4
6169,5
6170,6
6171,7
6172,8
6173,9
6174,10
6175,11
6176,12
6177,13
6178,14
6179,15
6180,16
6181,17
6182,18
6183,19
6184,20
6185,21
6186,22
6187,23
6188,24
6189,25
6190,26
6191,27
6192,28
6193,29
6194,30
6195,31
6196,32
6197,33
6198,34
6199,35
6200,36
6201,37
6202,38
6203,39
6204,40
6205,41
6206,42
6207,43
6208,44
6209,45
6210,46
6211,47
6212,48
6213,49
6214,50
6215,51
6216,52
6217,53
