ReviewID,UserID,RestaurantID,Content,ReveiwDate,Upvote,downvote
2447,447,1447,"New owners have updated the interior. Price is still reasonable. Buffet includes pizza, salad bar, soup, dessert, and drink refills. They take requests for the buffet. I like that it's not on‚Ä?
I think this place gets a raw deal by looking at the other reviews. Someone complained about 45 minute delivery. You poor soul. Ever ordered through Gatorfood? You'd PRAY for a 45 minute‚Ä?
Winn-Dixie isn't a 4 or 5 star food store. If you want that you would go to fresh market or trader joes.  But they do have some good sales that can save you big $$ on feeding your family.‚Ä?
I came here to review Sports Authority thinking I was going to drop some truth bombs on Yelp only to find some pretty comprehensive reviews already done",9/19/2008,147,77
2448,448,1448,"delivery was made in 20 minutes and my food was still piping hot.  (I live less than 3 miles away :) the wings were a good size, tons of great flavor.  potato wedges could have been cooked a‚Ä?
Spin Cycle is one of those places that is just the right combination of casual and disaster.  I looked at a bunch of bike places before I chose to buy a new Fuji commuter bike here. The place‚Ä?
This is a no-frills sort of place",2/19/2008,148,78
2449,449,1449,Stayed there for a week in both August and November 2011 while at UF.  Traffic to the campus was horrible in the mornings - be aware of that if you have to travel to the school during rush‚Ä?,3/10/2011,149,79
2450,450,1450,I've been to Vicky once. She was very quick and efficient with my pink and white fill. She kept them thin and they came out great! She books up fast so call for an appointment.,5/18/2008,150,30
2451,451,1451,"The photos I have posted are of their old service department. Will work to get some new photos uploaded.  After many years of subpar service. They built a brand new service center, and‚Ä?
The owner of this restaurant must be the twin brother of Papa John",5/13/2007,151,31
2452,452,1452,Arabesque is a dancewear store located in the back of the Thornebrook Village Shopping Center off of 43rd Street in northwest Gainesville. While most people who need to know about it probably‚Ä?,2/19/2011,152,32
2453,453,1453,"After buying tickets to the Gator vs Tennessee game I looked for a hotel. All the hotels in Gainesville are over $200 on game weekends, except this place.  It an old motel, only a couple block‚Ä?
Finding a new dry cleaner is often a very scary process since you have to trust a stranger with your Sunday best",2/11/2012,153,33
2454,454,1454,"Expensive.  Perused the selection and saw some stuff that I liked, but I passed for the moment due to funds.  They also carried a limited supply of Airsoft, but the prices are hilariously out‚Ä?
Fast food done right. This place serve a full sized portion at a fair price and the best part is the sauce bar where you get to pick between around a dozen flavors. The chicken and ribs is my‚Ä?
Ahhh Krystal Burgers.   Sure",10/22/2012,154,34
2455,455,1455,"I've been coming here for years, as with any haircut place you're lucky to see the same person more than 3 or 4 times this place is no different having a high turn over but the crew is always‚Ä?
it's burger king can't give it higher than a 3 star   the place was clean   service was good   no complaints
Delicious burgers and truffle fries! Unique beer selection too. The live music last night was really good but service was a little slow. Overall",9/24/2010,155,35
2456,456,1456,I love this place. They did the best job I've ever had in Gainesville on my nails. They don't speak much English but the work is good and they're nice.,9/9/2009,156,36
2457,457,1457,"Wonderfullly, staffed stylists ranging in expertise depending on what you like/want/need. Stefanie is my favorite and long time hairstylist who's accomodating, trustworthy and honest! The best‚Ä?
Big store with a huge selection",3/16/2009,157,37
2458,458,1458,I was craving Thai food since it had been a while for me.  I entered the restaurant and the initial service was lacking.  I had just about given up being seated by the time the staff came out‚Ä?,10/18/2012,158,38
2459,459,1459,"Went here after stopping at Belk in the mall. I got a mani/pedi and it still looks good! I'm not sure of the name of the young man that helped me, but he was very professional. No wait time‚Ä?
I purchased the livingsocial coupon and really had no idea what to expect",5/4/2010,159,39
2460,460,1460,"Cheap buffet, but the majority of the pizza is really bad to be a pizza place. The bread sticks and thin crust pizza made up for it, though. We went around eight on a school night and the‚Ä?
Michaels! Your one stop craft supply store. I have been going to Michaels since I was in elementary school (not this store",10/26/2007,160,40
2461,461,1461,"The Book Rack is a  run-of-the-mill used book store in Gainesville. It's quite small by even Gainesville standards, but does seem to have a fairly good selection.  The location is terrific,‚Ä?
First it's a buffet so you shouldn't expect great food.   But new century buffet I think is the best Chinese buffet in Gainesville.   Try going for the dinner buffet they have AYCE snow crab‚Ä?
Marty is a great guy & does what he says",1/4/2013,161,41
2462,462,1462,"Jacqui at Icing by Claire's is a funny, smart, and friendly sales associate that did an amazing job running the shop on her own, watching out for a couple of ladies that were trying to‚Ä?
Angel",3/9/2011,162,42
2463,463,1463,"Complete astrological services. Natal consultations, relationship & compatibility, date selection for special events, career & vocation analysis, life purpose.",5/23/2011,163,43
2464,464,1464,"Gideon Shapiro, owner and founder of Pharmore Pharmaceutical Consulting has a PhD in chemistry from Berkley.",2/26/2009,164,44
2465,465,1465,"All I have to say is that Genee is fantastic!  She was such a help to me!  She was patient, understanding and made me feel comfortable and secure.  Thank you, Genee!",12/31/2007,165,45
2466,466,1466,Invision provided me with the best medical treatment I've ever had (outside my family physician). By far the best of imaging services anywhere. Unfortunately I've had some experience with‚Ä?,3/30/2012,166,46
2467,467,1467,I have now used Carrsmith Auto Repairs several times over the past 18 months to work on my six year old Honda Accord. I had a terrible experience at Honda of Gainesville (formerly Wade‚Ä?,3/3/2011,167,47
2468,468,1468,"They offer support services such as substance abuse counseling, drug screening, housing, medication payment and other services to those people who are under court services supervision.‚Ä?
Much like my review of the Crom Corporation",10/17/2007,168,48
2469,469,1469,"I'm surprised Gainesville has only two Apple authorized service providers (at least that's what Apple support told me), but don't think twice about where to take your Mac.  The guy at Teletek‚Ä?
Care To Share Habitat For Humanity With Friends? 5 star rating 2317 SW 13th St Gainesville",5/20/2011,169,49
2470,470,1470,"Stupendous!! I forgot today is my sister's birthday so I called Floral Expressions in a complete panic.  I received the best, friendliest service ever! I called at 11:08 AM and my sister‚Ä?
The guy who helped me was friendly",2/6/2012,170,50
2471,471,1471,"Dr. Fearing was very professional, friendly, and great at helping her patients feel at ease. Her staff are also friendly and helpful and informative.She was in no rush and I didnt wait more‚Ä?
Very friendly and helpful place. I called on a Friday afternoon with a broken (permanent) retainer that was very uncomfortable.  I'm not even a patient there",2/4/2013,171,51
2472,472,1472,"Pat is a great guy, always reachable by phone, and gives you a great deal. Facility is well-kept, secure, and very convenient, especially if you're downtown. Dealing with Pat was, by far, my‚Ä?
My A/C went out and I didn't know whether it needed a complete replacement or just a simple part. I asked a friend to recommend an honest company. Northwood owner Dave came out and found a‚Ä?
I dont usually rank businesses as 5 stars unless I'm really impressed....  This is the best tool rental I have used to date",9/5/2008,172,52
2473,473,1473,Best AC service in town by far!!!,1/14/2011,173,53
2474,474,1474,"These folks are amazing.  From the reception nurses (who all laugh when they see me coming) to the doctors (my opthalamalogist has performed eye surgeries by the thousands), everyone in here‚Ä?
I have been here twice to deal with issues for my office. They have gone out of their way to help me",9/1/2012,174,54
2475,475,1475,Definitely the go-to site for apple products repairing and maintenance. Actually I just registered to yelp for the purpose of demonstrating my contending to the shop. Got my retina MacBook pro‚Ä?,1/24/2013,175,55
2476,476,1476,"When you have to have a colonoscopy and an endoscopy, the last thing you need is to walk into some uber-clinical, super-sterile-decorated office that is freezing to wait to have a scope shoved‚Ä?
Such a great staff. Really professional",5/16/2010,176,56
2477,477,1477,"I have been going to Lola for a long time, and she has a long list of loyal clients with good reason.  She is great! The atmosphere at Vintage Glamour is very nice and quaint and always‚Ä?
Dean at Putnam Aluminum did our new metal roof back in 08'",1/22/2009,177,57
2478,478,1478,"Dr. Scott is actually a Neurosurgeon, but that is not in the list of drop downs under ""doctor"".  His staff is very organized and professional. He is the best neurosurgeon in the southeast. He‚Ä?
Dr Roberts is a great dentist and she has a great staff.
A great place for our daughter to enjoy new experiences",11/3/2008,178,58
2479,479,1479,"Cool old stuff. Comics. Records, tapes, books, art. Some clothes. What's not to like.",9/10/2012,179,59
2480,480,1480,Was thinking about a deck on the back.  Spoke to Steve who is very friendly and knowledgeable.  You know sometimes you call a contractor and they either can't understand you or flake out...not‚Ä?,12/20/2008,180,60
2481,481,1481,I was not feeling very well and decided to go to this place since its not an emergency room (so the price isn't as high) but they still offer great service. They also take my insurance. I‚Ä?,6/14/2011,181,61
2482,482,1482,"I love this office - friendly, professional and great staff/doctors.  Dr. Pomeranz is my dentist and she is wonderful.  From fixing my front tooth that was chipped in an accident to doing a‚Ä?
These guys are great. We had trouble with our trailer and they got us right in and gave us a fair price and didn't change the price after the work was done. Also the cat inside is very‚Ä?
Because this is a government agency",9/6/2011,182,62
2483,483,1483,Cappy's Florist is the best flower shop I have ever been to. I bought flowers here during my time in Florida and their service is top notch. Cappy really cares about what she does and you can‚Ä?,5/19/2008,183,63
2484,484,1484,"This is a great organization! They raise money for all kinds of great causes, mostly for kids. The lodge is  also a fun place to hang out with friends and enjoy an adult beverage.",6/27/2008,184,64
2485,485,1485,Fundamental therapy is an excellent place to send your child. The staff is loving and caring. The atmosphere is great kids of any age and any need.,2/13/2011,185,65
2486,486,1486,"They have flowers that are always fresh and if you give them an amount you would like to spend, Betsy always makes something beautiful. I have recommended her to many brides to be after‚Ä?
Marci is a very experienced and patient lawyer.  She really seems to care about your personal situation.  She took the time to time to answer my many questions.  I recommend her highly.
What a wonderful experience!     I am (or was)",8/5/2011,186,66
2487,487,1487,This is by far the coolest orthodontist with the most awesome office in Alachua and Marion counties!  They have huge HDTV's in their waiting rooms hooked up to both Xbox and wii and play‚Ä?,10/4/2010,187,67
2488,488,1488,I was diagnosed with a Frozen Shoulder several months ago. My range of motion with my left arm was pathetic. Massage and physical therapy did little to help. That's when one of my friends‚Ä?,11/14/2009,188,68
2489,489,1489,We got married at this beautiful chapel overlooking Lake Alice at the University of Florida.  I think it is the perfect compromise for couples who are unsure if they want to get married inside‚Ä?,3/27/2010,189,69
2490,490,1490,"Today we toured the gorgeous J. Seward Johnson, Jr. art installation. We did not go to all the statues around Gainesville; instead our focus was on the statues on the Reitz Union North Lawn.‚Ä?
Quality Dry Cleaners has always done a great job on all my clothes. They even were able to get a nasty food stain off of my favorite shirt! I also had them fix my shoes and whoever they use‚Ä?
We all know those professors that we just don't understand. They are speaking some special professor language that you only understand if you are in their club. Study Edge decodes that‚Ä?
Inspired by a LivingSocial deal",8/21/2007,190,70
2491,491,1491,Ive been shopping at Bear since it was a museum. Ive been shooting there bows since I was strong enough. Today I took my usual pre-bow hunting season trip to Bear to check the status of‚Ä?,12/26/2011,191,71
2492,492,1492,"Ok, so here's the deal: Ayer's Medical Plaza is a fairly large four (or is it five?) floor medical arts building on University Avenue near Alachua General Hospital. Mainly composed of doctors'‚Ä?
Undreya Giansati cut and styled my hair. I only wish I lived in Gainesville to come to her all the time! She definitely new the look I was going for and made it come to reality.
I believe this place gave me superb service on my Honda Civic. The lady who answers the phone was very pleasant",11/24/2010,192,72
2493,493,1493,"if you're looking for an honest to goodness place to take your car for a body repair, then university paint and body is your place.  my first encounter with upb was after an accident that bent‚Ä?
I had an excellent experience working with Carpet One to remove and replace damaged wood floor in a bedroom following an AC leak. Salesman Jeff  Reynolds provided an in-home estimate",3/12/2012,193,73
2494,494,1494,Dr Buggs is very knowledgeable about pest control. He works with you to ensure the best treatment plan for your pest control needs. His method is to use the least possible amount of chemicals‚Ä?,12/23/2009,194,74
2495,495,1495,"There plastic lawn chairs are exceptionally comfortable, and the beer in the cooler is usually cold and tastes like actual beer.  I've heard it's a bookstore, but I've never bought anything‚Ä?
Best Chiropractor in town. I've been to about 20 different chiropractors in my life and this doctor is by far the best. The staff is always very friendly and welcoming. Plus the music is‚Ä?
Really nice",3/29/2012,195,75
2496,496,1496,I go to Griffis more for pine bark and wood chips than I do for actual lumber. I have purchased a truck load of cypress boards from them though. The cypress boards I bought were used to build‚Ä?,10/6/2007,196,76
2497,497,1497,"Dr. Banfield and the technicians and staff are fantastic! If you're looking for a wonderful, gentle dentist office please check out Dr. Banfield and his great staff. They encourage you to‚Ä?
The people here are very nice. I've tested the fuel here several times & it always tests better than most places in the Gainesville-Ocala area. Racing fuel is also available.  The manager",5/4/2012,197,77
2498,498,1498,Recently discovered this small gem when it opened 2 weeks ago... My significant other and I have been back 4 time since! The prices are great and the food is excellent. The service is also the‚Ä?,4/4/2009,198,78
2499,499,1499,Hey they have Lex & Terry- what else could they get but 5 stars? The music programming is even better than Rock(now poo-kicker)104. If I was a small retail biz owner this would be where my ad‚Ä?,3/27/2008,199,79
2500,500,1500,"Just moved here from Virginia, and this is the only place I'm gonna be going for any reptile related anything. Great service, selection, products, etc.",8/4/2011,100,30
2501,501,1501,Trendy and clean salon with affordable prices and fantastic service.,2/25/2011,101,31
2502,502,1502,"After using Tires Plus and being ripped off repeatedly, I finally found a repair shop that gives you only the services you need at a fair price. I've been using Broz Auto for 3 years and‚Ä?
Dr. Zuluaga is the one of the friendliest",6/17/2007,102,32
2503,503,1503,Awesome work. I have used them for many small projects. They worked in a timely manner to finish the existing work I needed and were very professional.  The guys there combine their respective‚Ä?,9/20/2009,103,33
2504,504,1504,"I just completed Gator Crossfit's ""Gator Ramp"" program, which is a month-long mandatory (for beginners) introduction to Crossfit and all its related exercises.   Mandi, one of the owners and‚Ä?
The Westheimer Institute of Science and Technology and its sister organization",4/9/2009,104,34
2505,505,1505,"Everyone must have heard of the notorious speeding ticket gestapos in the rural areas of Florida.  For those who don't know, these are cops employed by towns the size of an apartment complex‚Ä?
Forest and Dana Olsen have been in the flooring business for decades (formerly Tile Contractors Supply). They are a class act! I've always said that you don't judge a biz by what happens when‚Ä?
Service is amazing. Missy and Alberto will totally care to you. Don't see what you want on the menu. Tell them to call Chef Alberto to give you what you want!!! Missy is a mixologist to die‚Ä?
This is the best apartment I have lived in. Staff such as Allyson is awesome! Very helpful.maintenance is always there to help. No bugs and walls block sounds...thick walls. Highly recommend‚Ä?
When I was a wee lad of 14 in ninth grade",10/24/2011,105,35
2506,506,1506,This storage facility looks very clean and is well maintained.  I like that they have a nice gate and the employees are very professional.  The pricing is also very reasonable.  Update:  I‚Ä?,1/1/2009,106,36
2507,507,1507,Excellent vet. We have been using Dr. Henley for several years. He is a very nice guy who knows what he's doing; and he also doesn't have too big of an ego to recommend you to someone else if‚Ä?,6/22/2009,107,37
2508,508,1508,I had a wonderful and stress-free experience working with Missy to help us find our house.,9/12/2011,108,38
2509,509,1509,"Good, honest mechanic is hard to find. This guy is a good one.",11/20/2012,109,39
2510,510,1510,I left a msg late evening prior to James coming out about a plumbing issue and received a prompt call 8 o'clock in the morning.  I had left a few messages with other plumbing services the‚Ä?,8/1/2008,110,40
2511,511,1511,This is THE PRO SHOP for bass & saltwater fishermen alike. Gary Simpson is a seasoned veteran at  tournament bass fishing. He qualified for the All-American national championship 4 times! No‚Ä?,10/4/2007,111,41
2512,512,1512,Dale is the nicest lady ever! Go get your hair done here,5/3/2008,112,42
2513,513,1513,"Comfortable, clean, and relaxing setting, not fancy or pretentious.  Professional therapists. Reasonable rates and appointments available.  Cheryl is my favorite but you really can't go wrong‚Ä?
Fast",9/8/2010,113,43
2514,514,1514,"When my fiance and I started the search for our first home a few months ago, Suskin Realty was recommended to me by a friend. As young, first-time homebuyers, we knew nothing about the process‚Ä?
Good honest",11/4/2007,114,44
2515,515,1515,"I really enjoyed my experiences here as a customer.  The staff is very pleasant and helpful, and the styles they have available in the store are fun and change pretty frequently.  I had a bit‚Ä?
The entire plaza here is filled with great local Gainesville businesses.  The Guild is an organization that I was raised with because my Mother is a local artist in Gainesville.  She is not‚Ä?
Best fashion shoe store in town!  Personal service",9/28/2012,115,45
2516,516,1516,"After lusting after a Bill Levkoff bridesmaid dress I'd found pictures of online, I decided to try to find it in a brick-and-mortar store somewhere here in Orange County, CA. I wasn't too‚Ä?
I purchased a car for my mother from Bob Beville at University Auto Brokers and he took great care to get it shipped to her in Puerto Rico with no hassles at all. His price was fair and he was‚Ä?
Recently I had some problems with my Mercury 175 Pro XS. Although it was still under warranty I was more than a little stressed out over it as we had a trip planned soon. To add to my stress‚Ä?
This is a good and honest place. Roger and George really know what they're doing. If you need to order a part",7/20/2011,116,46
2517,517,1517,"This place saved my life! After one week of solid interviews, I needed to get my suits dry cleaned on a Saturday before heading out for more interviews the next Sunday. The lady who worked‚Ä?
Excellent service Excellent quality rental eqiupment  I rented a Ditch Witch..wow saved my back..got it for the entire weekend for $95  I will go there again for my rental needs
Great local Gainesville place. Very fresh food and lots of options for vegan",9/4/2012,117,47
2518,518,1518,Awesome! Dr. Shaun is so fun and pleasant. Clean office and great staff. Would highly recommend!!,3/29/2009,118,48
2519,519,1519,"Awesome. Friendly staff, clean office, and a very caring doctor. He makes going to the dentist pleasant. I have had a lot of work done with little to no pain. Highly recommended!",4/1/2007,119,49
2520,520,1520,This place has amazing ice cream of all shorts!! Love it!! This place totally made my day with classic music playing and the employees are really nice!! They know how to have a blast!! This‚Ä?,1/13/2009,120,50
2521,521,1521,Just got a full head of highlights by John and a cut/style. Loved the results!! The salon is also very nice inside and comfortable. The whole session took less than 2 hours!,2/17/2013,121,51
2522,522,1522,"I love this office - friendly, professional and great staff/doctors.  Dr. Pomeranz has been my dentist for 10 years and she is wonderful.  I even recently moved to Chicago and still come back‚Ä?
This review is only for the barber named Von.  I first got my haircut by Von when I was a freshman",12/7/2009,122,52
2523,523,1523,"While I was visiting Gainesville I frequently had lunch at Larry's Giant Subs, they are located throughout gainesville and are very good, do not compare to Subway or Quiznos, these are 100%‚Ä?
Special collections and a gallery that usually showcases local history",8/24/2007,123,53
2524,524,1524,I contacted them to ask a few questions about fertilizing my fish tank. They were incredibly responsive without my having to buy anything. Of course I bought some of their products. They‚Ä?,2/10/2009,124,54
2525,525,1525,"These guys were very prompt , professional and just plain great to work with. They actually diagnosed  a problem that was caused by a ""handyman"" and made worse by a plumber that in all‚Ä?
My daughter has been coming here to see Dr. Skidmore for a year and a half due to acne and eczema. The staff is very friendly and knowledgable.
What a wonderful venue for local productions! The intimacy of the stage and seating means there are no bad seats....it's definitely no frills",5/27/2007,125,55
2526,526,1526,"Patricai Cali, extends her wealth of knowledge in nutrition and diabetes education not only to her patients in Gainesville, but also to numerous people in third world countries. Her techniques‚Ä?
Small scale bakery at its best. You can definitely tell that each item is perfected before she's willing to sell it. I haven't tried anything that I haven't loved yet. She sells at the Haile‚Ä?
I have the worst luck with hairdressers",12/14/2011,126,56
2527,527,1527,"These guys came out within 1 day to give the estimate, which we felt was very reasonable for doing the entire house. The gutters match the trim very well, and we like how the installer‚Ä?
Certified contract advisors
When it comes to catering",2/5/2011,127,57
2528,528,1528,"I didn't realize that this place was a chain... But wow!  Just as had happened when I came to a Batteries Plus in North Carolina, the staff made it so easy to come in, get what I needed and‚Ä?
Excellent service and reasonable prices.
This gas station is pretty convenient for me when I am running around doing errands and bringing my kids to the park.  I always love the music that they are playing inside- usually oldies‚Ä?
Overall this school is great. They have some areas where improvement is needed but that is the same with most schools. I have used many of the services around the campus and some are good‚Ä?
We've only had good experiences with the folks at Clyde's during the last ~10 years.  They are honest",5/27/2008,128,58
2529,529,1529,"I LOVE this place!  The owner, Didi, is an amazing hair stylist.  One of the few that can property cut -and- color!  I drive from Orlando to see her every six to eight weeks.  She offers a‚Ä?
The Crom Corporation is a leading designer and builder of custom prestressed concrete water",5/16/2008,129,59
2530,530,1530,"Fantastic place! They understand that an individuals car or truck is an important part of daily life. Fast,quality service. This is the place to go when your car needs repair!",4/2/2011,130,60
2531,531,1531,I was looking for a transition from VCT to Terrazzo and I called everywhere in town.  I spent hours at Lowe's while they figured out what exactly I was talking about.  I called the company‚Ä?,2/11/2013,131,61
2532,532,1532,"I've only had a chance to use Lester's on one occasion, but it was a professional and friendly experience at a reasonable price, and I would certainly contact them again for any garage door‚Ä?
Personal mini-pitchers and a bunch of scumbags; here you can find all of Gainesville's finest hanging hard. A pretty good way to spend a few hours in a town that ranges from boring to‚Ä?
Highly recommended",12/28/2011,132,62
2533,533,1533,"helpful, honest, and informative. They saved all of the data from my recently deceased laptop, and didn't try to sell me anything else I didn't need. For the work they did, it was definitely‚Ä?
Dr. Landay is hands down the best pediatrician in Gainesville.  He seems to really care about the well-being of his small patients",4/27/2010,133,63
2534,534,1534,"Alan & his techs are honest & fair. Alan is passionate about cars and takes great care of his customers.It doesn't matter if your car is brand new or a classic, or even a hot rod. He has the‚Ä?
Gotta love walgreen's. I find myself here at least 3 times a week. They have everything",12/3/2012,134,64
2535,535,1535,When it was time for it's service checkup or if I had any issues I would usually bring my vehicle into the local dealership.  I hated every minute of it.    It was always very costly no matter‚Ä?,7/26/2008,135,65
2536,536,1536,"Friendly, helpful staff. I locked my keys in my car and someone waited, past closing time until roadside assistance arrived. Reasonable rates. I have a 10x10 climate controlled unit, that‚Ä?
Fast. Friendly. $50 in your pocket is not bad",10/19/2009,136,66
2537,537,1537,"Located a mile or so from the O-Dome, GR8 Atmosphere! Always a good haircut!",8/30/2009,137,67
2538,538,1538,"Really small, quiet park with a creek, trail, playground and tennis courts.  Be on the lookout for sharks teeth in the creek basin... they get washed up with every rainstorm!  My kids love‚Ä?
What a great local business! Snow Cones!   Delicious and amazing flavors.   They had a guy on the corner trying get cars to stop by their little food truck and when I realized they didn't take‚Ä?
Angels sang when Debra cut my mane. She is a master at dry cutting curly locks!   She really listens to what you want and even adds in her own input. She is great at shaping hair and really‚Ä?
The CRA just spent 200K renovating this block and turning it into a garden and off leas play area for dogs. New high end lighting",7/14/2007,138,68
2539,539,1539,"Their selection is good, the staff is very friendly, and they offer a 60 day guarantee on their appliances. I have bought a fridge and a dryer there and both are working perfectly after a few‚Ä?
We have had bad experiences at multiple different grooming locations in gainesville",1/4/2011,139,69
2540,540,1540,This the best financial biz in Gainesville! I absolutely love doing business with them. Jackie at the 43rd street branch is a huge asset to them! She resolved a credit card fraud issue for us‚Ä?,11/17/2012,140,70
2541,541,1541,"I love this church.  The dress is casual, coffee is great and the people are super friendly.  You don't get lost in a mass of people, but meet people by name.",3/22/2008,141,71
2542,542,1542,The sales and service here are excellent! This is one of the few family owned and operated dealerships left. They truly care about their guests here!,4/18/2009,142,72
2543,543,1543,"I drop my phone constantly.  This place is a God send.  Talk to Trever, he'll take great care of you.",12/16/2010,143,73
2544,544,1544,Great tanning beds.  No wait.  It's that easy.  I tell all of my friends about this downtown treasure.  It is located in Alter Ego FItness Gym.  I will be going there for a long time.  Love‚Ä?,6/30/2008,144,74
2545,545,1545,"Please go to Alternatives Global Market people: admire the handcrafted and recycled goods, and spend your money! It is the perfect place to buy lovely artisan gifts from around the world.‚Ä?
Great 50 yard outdoor pool!  Check the adjusted hour schedule on the website to see the current schedule.
Ark is a family owned and operated business specializing in high end building and remodeling. They are extremely professional.
Highly recommended!  My daughter loves Dr. Mullally.  As a parent I am very satisfied with the care she has received",3/28/2009,145,75
2546,546,1546,I have to give their service thumbs up!!! My friend stored his scooter at my garage for a year or so and somehow it did not start a while ago. I called several shops to ask whether they can‚Ä?,6/4/2009,146,76
2547,547,1547,The best and lowest prices for Laser Hair removal in Gainesville/Northern Florida for sure.      Very personable staff Pain-free laser hair removal Fun energetic environment State of the Art‚Ä?,11/26/2011,147,77
2548,548,1548,When I moved to Gainesville finding a family dentist was hit or miss. Every year I went to a new dentist as I wasn't happy with any of the dentists in the area.   Then my wife introduced me to‚Ä?,1/25/2008,148,78
2549,549,1549,These guys are great and we've been using them for our plumbing for many years.  We have a 55 year-old home and the plumbing gets mucked up at least once a year -- the guys at B&H are all very‚Ä?,1/8/2008,149,79
2550,550,1550,I was really surprised to find a full service authorized Apple repair facility in Gainesville.  these guys know their stuff and are really friendly. There hard to find there off the corner of‚Ä?,6/29/2012,150,30
2551,551,1551,"Chinese acupuncture is run by Min Li, the most caring and honest doctor I've ever seen.  I've been going to Min for about seven years.  Having tried acupuncture before and failing to see its‚Ä?
Awesome local bank.  I love that I am supporting a local institution.... I recently switched from Wells Fargo.  I am very happy with the online banking",1/9/2011,151,31
2552,552,1552,"I sat on my glasses and needed to get new ones.  Not only did I receive excellent care with Shaw Eye Care and Dr. Jennifer Harp and her technician, but the customer service in the retain area‚Ä?
I haven't had a lot of experiences with him",9/27/2012,152,32
2553,553,1553,Www.cpa.vg I go here every day--it must be great.,9/11/2007,153,33
2554,554,1554,Dr. Slott and his staff have seen me three times. Ms. Shirley Joshua is the funniest and sweetest dental tech in his office. She's a riot! It's hard to be nervous when she's around you making‚Ä?,5/2/2008,154,34
2555,555,1555,"The pharmacists and staff are friendly, professional, and helpful.  You may be sent here by a doctor if you need a compound (I don't believe the chain drugstores do this procedure anymore).‚Ä?
I go to Sabrina at Sixth Street Station and I love her. I have followed her here from a previous spot. I have NEVER left with a bad hair cut or color. I go here because Sabrina is great. The‚Ä?
Wonderful doctor.  I had one of the best informal examinations and discussions I have ever had with a doctor.  She is very easy to talk to and open to discussing any problems and is even open‚Ä?
The only game in town for a 100m outdoor rifle range. They have three ranges in all",11/11/2012,155,35
2556,556,1556,This place is great! There is not a person there that doesn't meet you with a smile. I honestly couldn't have asked for a better experience!,2/15/2012,156,36
2557,557,1557,"If you're unfortunate enough to have allergy problems like I do, no other place but this place is for you.  With well-trained doctors and nursing staff, everyone here is prepared to help you‚Ä?
These guys are very knowledgable and the customer service is excellent. This a family owned business that makes their customers feel like family.The quality of goods here far exceed the """"box""""‚Ä?",6/16/2010,157,37
2558,558,1558,"Dr. Eckel works at the Emergency Medical Center place off of 62nd Ave near the mall. He actually founded the place! Anyway, even though they don't take my insurance I've been to see Dr. Eckel‚Ä?
This business has been around since 1952 and is nationally known for high quality auto and marine upholstery/trim work. They do custom work on everything from hot-rods to boats to airplanes. I‚Ä?
Opus buys their coffee from Sweet-water Organic Coffee",8/2/2008,158,38
2559,559,1559,"We have used Dr. Erbes for a number of years. He is always on time, there is no waiting. He is a minimalist - there is no over selling. He does not suggest procedures unless really needed and,‚Ä?
It's so nice to have a baby drop in center in town to go to for new Mom support. Great classes",5/31/2011,159,39
2560,560,1560,"I took me a while after moving to Gainesville to find a hair salon I was happy with but I finally did. Adriana Ramon has been great. I've done a Keratin Express treatment with her, she's‚Ä?
If you need any Fiberglass work done this is  the place to get it done!  He not only repaired an accident damage to the poly flake on my boat",12/3/2012,160,40
2561,561,1561,"What can I say about Dumas??  I lived in Gainesville for about 2 years and when I moved in, I knew that I would not be staying permanently (job situation).  I just needed decent discount‚Ä?
I was locked out of my apartment on 13th and University and had to get to work in 1 hour. My leasing office was being a total pain",12/29/2010,161,41
2562,562,1562,"First-off the parts and service departments are excellent. The techs care about the quality of work they turn out. This is a small dealership, so it has that old-fashioned family style feel to‚Ä?
I was really concerned about taking my 4yr old and 2 yr old in for th eir first dentist visit but Rachael and the Van Dyke Dentistry team made the visit fun",12/29/2009,162,42
2563,563,1563,"At 71,000 square feet, this is the largest and nicest Publix I have visited, and I have been in several over the years. Not only that, the lighting was great - my eyes didn't have to adjust to‚Ä?
Ok.. so I'm not sure why """"GIANT"""" is in the name of this sub spot but the subs are not GIANT. They are tasty tho. I chose to get the smaller version ( 4 inch) which was around $4.50. I got the‚Ä?",3/15/2012,163,43
2564,564,1564,"The new location (next to the WinnDixie) is easy to get in and out of, efficient and friendly. Went there to transfer my service over to my tenant and it was a breeze!  Nice.",12/7/2012,164,44
2565,565,1565,Quick Easy not bad tasting.  I'm a fan.,3/22/2010,165,45
2566,566,1566,permanently closed,8/9/2009,166,46
2567,567,1567,The coffee is great and they have really good customer service. The lines may be long at times but the cashiers move quickly so you really don't have to wait that long for coffee or pastries.‚Ä?,7/13/2008,167,47
2568,568,1568,"This store is a ten-minute walk away from my house, and I figured I'd give them a try today since I make an effort to patronize my local liqueur venues. :)  Plus, the Publix nearest my house‚Ä?",9/27/2007,168,48
2569,569,1569,"I've tried many of the tacos and burritos, all delicious.  The chips are always warm and the salsa is deliciously perfect.  Can't wait to try the cactus and the beef cheek.",8/9/2007,169,49
2570,570,1570,"Mayan Chocolate YES YES YES, I want to eat it every day.  ...prices, luscious flavors from standard to creative Thai Sticky Rice.  ...is as sweet as the salty caramel ice cream thats‚Ä?
If you come here",7/22/2011,170,50
